,Time Step,Episode,Step in Episode,Gen Loss
1529,765000,6255,53,36.378868611653644
1530,765500,6259,84,36.36390317281087
1531,766000,6264,101,36.11556078592936
1532,766500,6269,40,36.434194564819336
1533,767000,6274,66,36.390543111165364
1534,767500,6278,120,36.212576421101886
1535,768000,6282,187,36.499737930297854
1536,768500,6287,7,36.43310381571452
1537,769000,6290,50,36.239569600423174
1538,769500,6296,8,36.54313329060872
1539,770000,6300,71,36.46732546488444
1540,770500,6305,38,36.29644152323405
1541,771000,6309,128,36.380032475789385
1542,771500,6316,53,36.369645563761395
1543,772000,6318,193,36.26910641988118
1544,772500,6321,93,36.3806090037028
1545,773000,6327,54,36.49748293558756
1546,773500,6330,185,36.1043955485026
1547,774000,6334,55,36.4463862101237
1548,774500,6339,6,36.442403157552086
1549,775000,6343,102,36.27959314982096
1550,775500,6348,35,36.39626070658366
1551,776000,6352,50,36.24779828389486
1552,776500,6356,178,36.235260772705075
1553,777000,6361,68,36.4978951772054
1554,777500,6366,127,36.2180482228597
1555,778000,6370,66,36.464145533243816
1556,778500,6374,74,36.46819788614909
1557,779000,6378,42,36.36660270690918
1558,779500,6381,19,36.629294077555336
1559,780000,6384,39,36.48374608357747
1560,780500,6389,91,36.5647471110026
1561,781000,6392,65,36.54838574727376
1562,781500,6395,36,36.313999048868816
1563,782000,6398,150,36.38395805358887
1564,782500,6404,18,36.49296239217122
1565,783000,6410,24,36.52968953450521
1566,783500,6413,29,36.178049596150714
1567,784000,6416,153,36.279181798299156
1568,784500,6420,9,36.29695727030436
1569,785000,6423,151,36.456814448038735
1570,785500,6426,123,36.552612177530925
1571,786000,6431,38,36.24597981770833
1572,786500,6434,111,36.08027737935384
1573,787000,6441,89,36.729342524210615
1574,787500,6445,99,36.37535235087077
1575,788000,6450,58,36.289127858479816
1576,788500,6453,59,36.1779115041097
1577,789000,6458,1,36.28385925292969
1578,789500,6463,17,36.17317110697429
1579,790000,6466,57,36.2323792775472
1580,790500,6471,61,36.283268737792966
1581,791000,6475,84,36.30869534810384
1582,791500,6479,83,36.4860902150472
1583,792000,6485,88,36.49447898864746
1584,792500,6489,121,36.33529396057129
1585,793000,6494,160,36.51587041219076
1586,793500,6500,12,36.32302309672038
1587,794000,6505,65,36.43958104451497
1588,794500,6510,32,36.534148406982425
1589,795000,6515,6,36.37943382263184
1590,795500,6518,103,36.33879178365071
1591,796000,6523,60,36.53631477355957
1592,796500,6527,34,36.38430455525716
1593,797000,6530,120,36.21954574584961
1594,797500,6534,82,36.2905886332194
1595,798000,6540,18,36.474728139241535
1596,798500,6546,12,36.24028358459473
1597,799000,6550,131,36.1672789255778
1598,799500,6555,124,36.40311762491862
1599,800000,6559,193,36.24091466267904
1600,800500,6565,122,36.33119621276855
1601,801000,6569,7,36.14737103780111
1602,801500,6572,96,36.34636192321777
1603,802000,6577,16,36.47771708170573
1604,802500,6580,14,36.26229019165039
1605,803000,6587,110,36.41319211324056
1606,803500,6591,15,36.39643249511719
1607,804000,6594,91,36.38386141459147
1608,804500,6599,22,36.32200444539388
1609,805000,6603,49,36.38108304341634
1610,805500,6610,29,36.34263407389323
1611,806000,6615,33,36.41530876159668
1612,806500,6620,50,36.293819681803384
1613,807000,6626,88,36.280382792154946
1614,807500,6629,124,36.486458969116214
1615,808000,6632,29,36.47488072713216
1616,808500,6638,37,36.63586349487305
1617,809000,6642,82,36.448407872517905
1618,809500,6650,13,36.568905131022134
1619,810000,6654,64,36.64111353556315
1620,810500,6657,52,36.48006973266602
1621,811000,6661,1,36.49844487508138
1622,811500,6664,67,36.65063184102376
1623,812000,6670,3,36.44827842712402
1624,812500,6673,5,36.43956921895345
1625,813000,6678,103,36.59824727376302
1626,813500,6685,8,36.505608495076494
1627,814000,6689,25,36.27078005472819
1628,814500,6697,25,36.1827081044515
1629,815000,6701,177,36.444576009114584
1630,815500,6705,55,36.574445215861004
1631,816000,6708,172,36.347874069213866
1632,816500,6714,39,36.42227554321289
1633,817000,6720,181,36.3679749806722
1634,817500,6724,108,36.265519332885745
1635,818000,6727,79,36.483537928263345
1636,818500,6732,87,36.58664105733236
1637,819000,6740,42,36.511538696289065
1638,819500,6743,75,36.455060195922854
1639,820000,6749,31,36.34269256591797
1640,820500,6755,74,36.52317860921224
1641,821000,6759,80,36.49609260559082
1642,821500,6765,2,36.55883916219076
1643,822000,6769,100,36.63218676249186
1644,822500,6773,130,36.46761957804362
1645,823000,6780,4,36.46111590067546
1646,823500,6783,6,36.597639338175455
1647,824000,6787,36,36.55694770812988
1648,824500,6792,52,36.57379341125488
1649,825000,6799,45,36.46566645304362
1650,825500,6802,176,36.67998008728027
1651,826000,6807,77,36.3673817952474
1652,826500,6813,20,36.5821720123291
1653,827000,6818,75,36.48905639648437
1654,827500,6823,15,36.46611455281575
1655,828000,6827,111,36.32544682820638
1656,828500,6833,33,36.76128107706706
1657,829000,6836,47,36.591723124186196
1658,829500,6838,174,36.55063438415527
1659,830000,6842,49,36.43061714172363
1660,830500,6846,79,36.22517407735189
1661,831000,6853,116,36.7064266204834
1662,831500,6858,94,36.659724934895834
1663,832000,6861,143,36.66448860168457
1664,832500,6867,79,36.611702346801756
1665,833000,6870,57,36.531898244222006
1666,833500,6875,175,36.64375712076823
1667,834000,6878,116,36.398298772176105
1668,834500,6884,39,36.57524490356445
1669,835000,6889,38,36.66342684427897
1670,835500,6894,97,36.63309555053711
1671,836000,6900,30,36.39504852294922
1672,836500,6903,170,36.79362831115723
1673,837000,6907,2,36.58177884419759
1674,837500,6911,128,36.67916259765625
1675,838000,6914,165,36.87317148844401
1676,838500,6919,71,36.49014116923014
1677,839000,6925,50,36.30208155314128
1678,839500,6929,10,36.880975341796876
1679,840000,6936,21,36.628278223673504
1680,840500,6942,108,36.72170422871908
1681,841000,6949,19,36.743917846679686
1682,841500,6954,62,36.74454282124837
1683,842000,6957,131,36.56252174377441
1684,842500,6961,149,36.52188784281413
1685,843000,6965,84,36.68245849609375
1686,843500,6969,40,36.59948247273763
1687,844000,6973,131,36.373616790771486
1688,844500,6979,58,36.774482091267906
1689,845000,6982,120,36.73971964518229
1690,845500,6986,88,36.55242818196614
1691,846000,6990,39,36.684065373738605
1692,846500,6995,106,36.54358774820964
1693,847000,7000,19,36.79343872070312
1694,847500,7003,129,36.72756360371908
1695,848000,7007,14,36.730346298217775
1696,848500,7016,12,36.77137858072917
1697,849000,7019,107,36.481998189290366
1698,849500,7025,25,36.542794418334964
1699,850000,7029,111,36.539826202392575
1700,850500,7032,83,36.48282890319824
1701,851000,7035,196,36.787908935546874
1702,851500,7040,29,36.64767290751139
1703,852000,7045,63,36.590048217773436
1704,852500,7049,128,36.75688082377116
1705,853000,7055,85,36.82168464660644
1706,853500,7059,32,36.64702453613281
1707,854000,7067,38,36.67024065653483
1708,854500,7072,5,36.63670438130696
1709,855000,7075,113,36.54741350809733
1710,855500,7080,137,36.65458895365397
1711,856000,7084,185,36.90786577860514
1712,856500,7090,90,36.58729909261068
1713,857000,7095,74,36.82920138041178
1714,857500,7100,21,36.70715204874674
1715,858000,7104,71,36.79811096191406
1716,858500,7108,84,36.61143163045247
1717,859000,7114,5,36.62028452555339
1718,859500,7119,56,36.93249715169271
1719,860000,7127,51,36.833125305175784
1720,860500,7132,161,36.644783401489256
1721,861000,7136,137,36.8593505859375
1722,861500,7142,46,36.617160415649415
1723,862000,7146,56,36.676778666178386
1724,862500,7152,13,36.62063636779785
1725,863000,7156,50,36.616072463989255
1726,863500,7160,123,36.69935913085938
1727,864000,7165,5,36.76915054321289
1728,864500,7168,58,36.77340609232585
1729,865000,7172,135,36.71123682657878
1730,865500,7177,32,36.7719051361084
1731,866000,7181,57,36.95966631571452
1732,866500,7185,125,36.731981658935545
1733,867000,7189,86,36.70901603698731
1734,867500,7193,157,36.606576156616214
1735,868000,7199,4,36.79628817240397
1736,868500,7203,153,36.7815980275472
1737,869000,7207,75,36.786887868245444
1738,869500,7214,33,36.7551389058431
1739,870000,7218,10,36.890398279825845
1740,870500,7223,30,36.93080965677897
1741,871000,7226,109,36.734249623616535
1742,871500,7230,7,36.9047300974528
1743,872000,7233,127,36.611632919311525
1744,872500,7238,85,36.66945775349935
1745,873000,7242,30,36.67949752807617
1746,873500,7247,33,36.73047434488932
1747,874000,7252,44,36.67659962972005
1748,874500,7257,53,36.80794016520182
1749,875000,7260,117,36.54586245218913
1750,875500,7264,39,36.620060729980466
1751,876000,7269,89,36.8481803894043
1752,876500,7274,143,36.8380729675293
1753,877000,7280,30,36.824562581380206
1754,877500,7285,53,36.7163335164388
1755,878000,7292,24,37.00706901550293
1756,878500,7296,19,36.77850290934245
1757,879000,7301,91,36.805023701985675
1758,879500,7305,91,36.839533106486
1759,880000,7312,82,36.78211898803711
1760,880500,7316,19,36.59067522684733
1761,881000,7319,115,36.722924041748044
1762,881500,7326,138,37.03123499552409
1763,882000,7335,4,36.770700709025064
1764,882500,7339,163,36.93539632161458
1765,883000,7344,28,36.87725550333659
1766,883500,7349,30,36.76761868794759
1767,884000,7358,69,36.91793556213379
1768,884500,7361,163,36.81676979064942
1769,885000,7367,66,36.83953730265299
1770,885500,7371,46,37.048230743408205
1771,886000,7376,53,36.90711161295573
1772,886500,7380,79,36.97977040608724
1773,887000,7385,81,36.90216178894043
1774,887500,7391,86,36.95786043802897
1775,888000,7396,29,36.60385615030925
1776,888500,7398,131,36.80383275349935
1777,889000,7401,151,36.69938036600749
1778,889500,7406,151,36.711035283406574
1779,890000,7410,101,36.974070358276364
1780,890500,7415,26,36.78350435892741
1781,891000,7419,71,36.79774436950684
1782,891500,7422,156,37.088704172770186
1783,892000,7426,102,36.80508155822754
1784,892500,7431,7,36.914727147420244
1785,893000,7434,35,36.72109680175781
1786,893500,7438,2,36.66949628194173
1787,894000,7441,109,36.65086771647135
1788,894500,7447,49,36.99244778951009
1789,895000,7451,43,37.01547050476074
1790,895500,7457,67,36.57531585693359
1791,896000,7462,53,37.01020545959473
1792,896500,7466,37,36.89380098978678
1793,897000,7471,66,36.8007511138916
1794,897500,7475,27,36.774574788411456
1795,898000,7478,13,36.913107045491536
1796,898500,7484,38,36.89707018534342
1797,899000,7489,3,36.90640920003255
1798,899500,7494,55,36.933898798624675
1799,900000,7498,123,36.794904963175455
1800,900500,7504,28,36.92804743448893
1801,901000,7509,60,36.879041798909505
1802,901500,7514,23,36.932745997111006
1803,902000,7520,124,36.800363286336264
1804,902500,7527,49,37.10215581258138
1805,903000,7533,78,36.942251714070636
1806,903500,7537,99,36.76924959818522
1807,904000,7542,137,37.03793144226074
1808,904500,7547,37,36.959276072184245
1809,905000,7552,132,37.04218037923177
1810,905500,7556,38,37.03212979634603
1811,906000,7562,58,36.913853581746416
1812,906500,7570,2,37.03867645263672
1813,907000,7576,53,36.99540189107259
1814,907500,7580,29,37.028201548258465
1815,908000,7585,40,36.73035710652669
1816,908500,7592,71,36.962422434488936
1817,909000,7595,78,36.82912991841634
1818,909500,7603,35,37.13263142903646
1819,910000,7607,66,37.0162961324056
1820,910500,7614,12,37.118417231241864
1821,911000,7617,112,36.92344779968262
1822,911500,7622,122,36.98071683247884
1823,912000,7626,80,36.97851003011068
1824,912500,7632,46,36.818886311848956
1825,913000,7636,24,36.99846318562825
1826,913500,7641,91,37.03225301106771
1827,914000,7645,5,37.099823760986325
1828,914500,7648,153,36.95426953633626
1829,915000,7654,59,37.03031349182129
1830,915500,7657,172,37.12623062133789
1831,916000,7663,164,36.95818913777669
1832,916500,7668,76,37.21972122192383
1833,917000,7672,43,36.77552820841471
1834,917500,7677,71,36.93569730122884
1835,918000,7681,47,37.057356643676755
1836,918500,7684,151,37.01115608215332
1837,919000,7690,93,37.14502105712891
1838,919500,7694,66,36.97149340311686
1839,920000,7702,17,37.06627871195475
1840,920500,7705,120,36.976749165852866
1841,921000,7709,170,37.07125333150228
1842,921500,7712,101,36.9885612487793
1843,922000,7716,34,37.25598271687826
1844,922500,7720,23,37.02081158955892
1845,923000,7727,49,37.01492551167806
1846,923500,7731,24,37.02145029703776
1847,924000,7735,153,37.09623629252116
1848,924500,7741,39,37.12775522867839
1849,925000,7745,46,36.905233001708986
1850,925500,7750,44,37.16829274495443
1851,926000,7756,103,36.8788693745931
1852,926500,7762,61,36.77416229248047
1853,927000,7767,118,36.97835222880045
1854,927500,7771,70,36.97793706258138
1855,928000,7776,29,37.098476791381835
1856,928500,7780,15,36.98599993387858
1857,929000,7785,94,36.798087692260744
1858,929500,7789,66,37.06341896057129
1859,930000,7795,11,37.01196568806966
1860,930500,7800,68,37.21243832906087
1861,931000,7804,17,36.889688110351564
1862,931500,7806,117,37.10489845275879
1863,932000,7813,31,37.003136444091794
1864,932500,7821,119,37.057807540893556
1865,933000,7824,191,37.04994303385417
1866,933500,7829,132,37.01173044840495
1867,934000,7837,9,37.014852905273436
1868,934500,7841,155,36.97354380289713
1869,935000,7847,39,37.200565338134766
1870,935500,7853,28,37.08427149454753
1871,936000,7858,62,37.14572525024414
1872,936500,7862,20,37.020839564005534
1873,937000,7867,21,37.097453053792314
1874,937500,7872,81,37.10634600321452
1875,938000,7879,14,37.15574366251628
1876,938500,7883,38,37.29524561564128
1877,939000,7886,163,37.127928797403975
1878,939500,7890,131,37.08481979370117
1879,940000,7894,33,37.046923573811846
1880,940500,7901,20,37.2495974222819
1881,941000,7907,86,37.05578829447428
1882,941500,7911,75,37.07575976053874
1883,942000,7919,2,37.040792846679686
1884,942500,7922,55,37.134758885701494
1885,943000,7928,45,37.190709050496416
1886,943500,7931,90,37.05265947977702
1887,944000,7935,90,37.12764231363932
1888,944500,7942,70,37.25771764119466
1889,945000,7946,91,37.2842524210612
1890,945500,7950,16,37.17320887247721
1891,946000,7957,28,37.25344670613607
1892,946500,7961,79,37.32534891764323
1893,947000,7967,69,37.311621856689456
1894,947500,7970,50,37.13932647705078
1895,948000,7973,182,37.34836489359538
1896,948500,7979,49,37.077171325683594
1897,949000,7983,20,37.22284228006999
1898,949500,7988,107,37.15855623881022
1899,950000,7993,12,37.12573432922363
1900,950500,7997,34,37.02812589009603
1901,951000,8003,2,37.17176818847656
1902,951500,8011,19,37.281511306762695
1903,952000,8015,74,37.02271639506022
1904,952500,8019,138,37.151623789469404
1905,953000,8024,134,37.31149622599284
1906,953500,8029,15,37.19423065185547
1907,954000,8034,6,37.167198689778644
1908,954500,8037,127,37.33721580505371
1909,955000,8041,30,36.990487289428714
1910,955500,8044,25,37.361524454752605
1911,956000,8048,132,37.07566897074381
1912,956500,8055,29,37.434051513671875
1913,957000,8058,75,37.18744481404622
1914,957500,8062,189,36.98382682800293
1915,958000,8066,154,37.22215690612793
1916,958500,8070,24,37.13763262430827
1917,959000,8074,96,37.140177154541014
1918,959500,8079,38,37.202330652872725
1919,960000,8083,3,37.23993148803711
1920,960500,8091,102,37.07141354878743
1921,961000,8095,75,37.236684290568036
1922,961500,8099,33,36.94742062886556
1923,962000,8104,67,37.070887883504234
1924,962500,8106,167,37.220849609375
1925,963000,8112,16,37.27272059122721
1926,963500,8115,102,37.1591251373291
1927,964000,8121,115,37.12904192606608
1928,964500,8126,127,37.32959327697754
1929,965000,8131,26,37.29961840311686
1930,965500,8135,15,37.29126180013021
1931,966000,8139,20,37.18787727355957
1932,966500,8145,24,37.2505428314209
1933,967000,8150,41,37.284934488932294
1934,967500,8155,4,37.23886299133301
1935,968000,8161,32,37.327022552490234
1936,968500,8166,33,37.05297406514486
1937,969000,8170,72,37.163415145874026
1938,969500,8175,57,37.25806999206543
1939,970000,8179,125,37.37615687052409
1940,970500,8183,116,37.008836110432945
1941,971000,8189,3,37.28058433532715
1942,971500,8194,87,37.18785362243652
1943,972000,8200,70,37.38697891235351
1944,972500,8207,78,37.27202224731445
1945,973000,8212,8,37.34699681599935
1946,973500,8216,26,37.303688049316406
1947,974000,8221,55,37.406602223714195
1948,974500,8225,112,37.46348419189453
1949,975000,8232,25,37.103576532999675
1950,975500,8236,7,37.41618932088216
1951,976000,8242,2,37.30830408732096
1952,976500,8248,44,37.13569348653157
1953,977000,8252,45,37.31871325174968
1954,977500,8256,81,37.09120457967122
1955,978000,8260,56,37.24825744628906
1956,978500,8264,42,37.1989559173584
1957,979000,8270,69,37.36360893249512
1958,979500,8274,94,37.35525665283203
1959,980000,8279,38,37.17049763997396
1960,980500,8284,37,37.62809995015462
1961,981000,8288,46,37.28818232218425
1962,981500,8296,19,37.194654083251955
1963,982000,8301,27,37.22212206522624
1964,982500,8305,118,37.073951466878256
1965,983000,8309,16,37.2625425974528
1966,983500,8312,50,37.268752034505205
1967,984000,8318,64,37.41363080342611
1968,984500,8323,4,37.50417505900065
1969,985000,8330,51,37.400119400024415
1970,985500,8334,10,37.50802510579427
1971,986000,8341,14,37.392635854085285
1972,986500,8347,43,37.37033284505208
1973,987000,8351,48,37.55546900431315
1974,987500,8354,40,37.481354268391925
1975,988000,8358,36,37.54761848449707
1976,988500,8365,7,37.24275016784668
1977,989000,8368,90,37.441562016805015
1978,989500,8373,149,37.50951805114746
1979,990000,8377,194,37.311147944132486
1980,990500,8381,110,37.46878725687663
1981,991000,8385,41,37.40806210835775
1982,991500,8388,170,37.26949971516927
1983,992000,8394,61,37.445662053426105
1984,992500,8400,54,37.57347819010417
1985,993000,8407,33,37.120303853352866
1986,993500,8412,102,37.321350733439125
1987,994000,8416,30,37.336948521931966
1988,994500,8421,39,37.2985538482666
1989,995000,8425,73,37.47850519816081
1990,995500,8429,52,37.4942387898763
1991,996000,8434,104,37.438731002807614
1992,996500,8442,45,37.40650850931804
1993,997000,8446,85,37.46097920735677
1994,997500,8451,28,37.32145805358887
1995,998000,8454,164,37.636735661824545
1996,998500,8457,113,37.3017687479655
1997,999000,8462,18,37.24588572184245
1998,999500,8466,44,37.292654037475586
1999,1000000,8472,108,37.31313756306966
