,Time Step,Episode,Step in Episode,Shield Loss
3813,762800,6235,125,-0.1283896416425705
3814,763000,6237,94,-7.91220760345459
3815,763200,6239,39,-10.246697425842285
3816,763400,6240,152,-11.53904914855957
3817,763600,6241,152,-11.07598876953125
3818,763800,6243,76,-14.620620727539062
3819,764000,6244,146,-7.964439392089844
3820,764200,6247,23,-10.314289093017578
3821,764400,6249,4,-7.444046497344971
3822,764600,6251,50,-10.345067977905273
3823,764800,6253,33,-7.90089750289917
3824,765000,6255,53,-8.350300788879395
3825,765200,6257,123,-7.06036376953125
3826,765400,6258,159,-9.06973648071289
3827,765600,6260,39,-12.072901725769043
3828,765800,6261,169,-12.761144638061523
3829,766000,6264,101,-14.533670425415039
3830,766200,6265,176,-15.044469833374023
3831,766400,6267,160,-13.34697151184082
3832,766600,6270,90,-9.70891284942627
3833,766800,6272,118,-10.095025062561035
3834,767000,6274,66,-8.591991424560547
3835,767200,6276,9,-10.453450202941895
3836,767400,6278,20,-12.497894287109375
3837,767600,6279,84,-12.890697479248047
3838,767800,6281,154,-9.512825012207031
3839,768000,6282,187,-7.222957611083984
3840,768200,6283,197,-10.02160358428955
3841,768400,6286,9,-9.051109313964844
3842,768600,6287,107,-6.286799907684326
3843,768800,6289,50,-12.324700355529785
3844,769000,6290,50,-1.278080701828003
3845,769200,6291,127,-4.585782527923584
3846,769400,6293,8,-8.120657920837402
3847,769600,6297,1,-8.279888153076172
3848,769800,6298,1,-4.143170356750488
3849,770000,6300,71,-12.150230407714844
3850,770200,6302,58,-11.66060733795166
3851,770400,6304,138,-10.783292770385742
3852,770600,6307,2,-8.2926607131958
3853,770800,6308,128,-7.071771621704102
3854,771000,6309,128,-6.662717342376709
3855,771200,6311,108,-3.5766327381134033
3856,771400,6314,20,-3.231304168701172
3857,771600,6316,153,-2.040792465209961
3858,771800,6317,193,-4.872579097747803
3859,772000,6318,193,-4.752148151397705
3860,772200,6319,193,-5.657550811767578
3861,772400,6320,193,-7.0518798828125
3862,772600,6322,84,-9.197479248046875
3863,772800,6326,54,-7.480823993682861
3864,773000,6327,54,-7.476925849914551
3865,773200,6329,2,-8.623887062072754
3866,773400,6330,85,-9.654916763305664
3867,773600,6331,85,-7.714503288269043
3868,773800,6332,183,-16.16022491455078
3869,774000,6334,55,-16.74517822265625
3870,774200,6336,28,-20.579082489013672
3871,774400,6338,42,-17.583768844604492
3872,774600,6340,49,-14.114527702331543
3873,774800,6342,30,-11.231290817260742
3874,775000,6343,102,-10.83946418762207
3875,775200,6345,25,-9.043746948242188
3876,775400,6346,25,-6.004447937011719
3877,775600,6349,34,-13.579399108886719
3878,775800,6350,190,-12.042049407958984
3879,776000,6352,50,-12.976318359375
3880,776200,6354,54,-13.27885913848877
3881,776400,6356,78,-14.288293838500977
3882,776600,6357,78,-12.939277648925781
3883,776800,6358,125,-15.155227661132812
3884,777000,6361,68,-14.134193420410156
3885,777200,6364,75,-11.939064979553223
3886,777400,6366,27,-13.057411193847656
3887,777600,6367,65,-12.06728458404541
3888,777800,6369,29,0.8543716669082642
3889,778000,6370,66,-0.14861461520195007
3890,778200,6372,30,-6.176220893859863
3891,778400,6373,46,-7.168499946594238
3892,778600,6374,174,-10.484498977661133
3893,778800,6377,12,-12.466323852539062
3894,779000,6378,42,-10.91433334350586
3895,779200,6379,119,-8.42739200592041
3896,779400,6380,119,-5.8292670249938965
3897,779600,6381,119,-3.896167278289795
3898,779800,6382,119,-5.624147415161133
3899,780000,6384,39,-9.376764297485352
3900,780200,6386,83,-9.12112045288086
3901,780400,6388,127,-8.898458480834961
3902,780600,6389,191,-12.247032165527344
3903,780800,6390,191,-11.82745361328125
3904,781000,6392,65,-9.013677597045898
3905,781200,6393,65,-8.933527946472168
3906,781400,6394,136,-8.486087799072266
3907,781600,6396,13,-6.263537406921387
3908,781800,6397,13,-3.4607343673706055
3909,782000,6398,150,-10.081530570983887
3910,782200,6401,74,-12.991100311279297
3911,782400,6403,2,-13.87944221496582
3912,782600,6405,95,-11.450237274169922
3913,782800,6407,55,-9.279891014099121
3914,783000,6410,24,-15.115385055541992
3915,783200,6411,107,-11.549467086791992
3916,783400,6412,107,-9.402074813842773
3917,783600,6414,41,-16.260068893432617
3918,783800,6415,41,-17.05433464050293
3919,784000,6416,153,-13.493077278137207
3920,784200,6418,69,-12.138906478881836
3921,784400,6419,109,-17.92192538579305
3922,784600,6420,109,-9.454175662994384
3923,784800,6422,106,-15.515223503112793
3924,785000,6423,151,-13.735044479370117
3925,785200,6425,23,-13.99167537689209
3926,785400,6426,23,-9.41736125946045
3927,785600,6428,51,-10.838495254516602
3928,785800,6429,155,-4.888864040374756
3929,786000,6431,38,-4.996448040008545
3930,786200,6432,38,-5.663381099700928
3931,786400,6434,11,-7.716248989105225
3932,786600,6436,44,-9.810447692871094
3933,786800,6438,57,-11.46862506866455
3934,787000,6441,89,-17.136634826660156
3935,787200,6442,200,-15.2413911819458
3936,787400,6444,60,-17.425994873046875
3937,787600,6446,21,-15.133549690246582
3938,787800,6449,4,-13.206066131591797
3939,788000,6450,58,-11.223008155822754
3940,788200,6451,58,-8.705928802490234
3941,788400,6452,159,-8.339030265808105
3942,788600,6454,7,-11.31838321685791
3943,788800,6456,82,-10.338258743286133
3944,789000,6458,1,-12.642878532409668
3945,789200,6459,172,-11.092154502868652
3946,789400,6461,16,-10.926412582397461
3947,789600,6463,117,-11.98879623413086
3948,789800,6464,152,-6.478218078613281
3949,790000,6466,57,-9.279302597045898
3950,790200,6469,55,-8.819378852844238
3951,790400,6470,72,-11.33226490020752
3952,790600,6472,15,-12.611936569213867
3953,790800,6474,84,-10.394635200500488
3954,791000,6475,84,-9.245570182800293
3955,791200,6476,155,-11.600335121154785
3956,791400,6478,75,-11.309496879577637
3957,791600,6480,91,-9.529996871948242
3958,791800,6483,81,-11.28286075592041
3959,792000,6485,88,-12.832361221313477
3960,792200,6487,31,-13.7836332321167
3961,792400,6489,21,-14.778983116149902
3962,792600,6491,17,-12.56021499633789
3963,792800,6493,85,-12.673625946044922
3964,793000,6494,160,-9.424689292907715
3965,793200,6497,53,-11.103078842163086
3966,793400,6499,36,-7.917728424072266
3967,793600,6502,5,-12.51317310333252
3968,793800,6503,108,-9.331223487854004
3969,794000,6505,65,-11.740544319152832
3970,794200,6506,193,-9.714481353759766
3971,794400,6508,143,-13.574836730957031
3972,794600,6511,69,-13.71452522277832
3973,794800,6512,95,-12.042555809020996
3974,795000,6515,6,-11.863363265991211
3975,795200,6516,149,13.427179336547852
3976,795400,6518,3,-13.502986907958984
3977,795600,6519,3,-12.039172172546387
3978,795800,6521,44,-14.556375503540039
3979,796000,6523,60,-15.513729095458984
3980,796200,6524,157,-17.918785095214844
3981,796400,6526,134,-14.095710754394531
3982,796600,6527,134,-11.404284477233887
3983,796800,6528,155,10.556930541992188
3984,797000,6530,120,-13.267568588256836
3985,797200,6532,139,-11.510342597961426
3986,797400,6533,182,-13.783012390136719
3987,797600,6534,182,-14.237225532531738
3988,797800,6537,65,-17.99060821533203
3989,798000,6540,18,-16.418346405029297
3990,798200,6542,94,-17.803449630737305
3991,798400,6544,138,-15.752485275268555
3992,798600,6547,21,-16.506311416625977
3993,798800,6549,56,-15.899259567260742
3994,799000,6550,131,-15.07017993927002
3995,799200,6553,18,-15.553565979003906
3996,799400,6555,24,-15.637171745300293
3997,799600,6556,45,-17.40793800354004
3998,799800,6558,6,-15.094364166259766
3999,800000,6559,193,-11.963762283325195
4000,800200,6562,16,-12.819676399230957
4001,800400,6565,22,-11.117461204528809
4002,800600,6566,55,-9.74885082244873
4003,800800,6567,137,-11.308308601379395
4004,801000,6569,7,-10.88471794128418
4005,801200,6570,196,-11.914219856262207
4006,801400,6571,196,-13.458305358886719
4007,801600,6574,56,-17.499469757080078
4008,801800,6576,16,-15.744474411010742
4009,802000,6577,16,-17.196666717529297
4010,802200,6578,16,-12.192774772644043
4011,802400,6579,16,-12.082361221313477
4012,802600,6582,56,-0.22092784941196442
4013,802800,6585,3,-12.499322891235352
4014,803000,6587,110,-8.777591705322266
4015,803200,6588,110,-8.724212646484375
4016,803400,6589,156,-7.655653953552246
4017,803600,6591,115,-8.921754837036133
4018,803800,6592,115,-3.847303628921509
4019,804000,6594,91,-0.679855465888977
4020,804200,6596,24,-6.87171745300293
4021,804400,6598,79,-7.893006324768066
4022,804600,6599,122,-8.31661605834961
4023,804800,6600,122,-7.903393745422363
4024,805000,6603,49,-11.30559253692627
4025,805200,6605,6,-10.077754020690918
4026,805400,6607,82,-11.278922080993652
4027,805600,6611,58,-12.597318649291992
4028,805800,6614,33,-15.603765487670898
4029,806000,6615,33,-13.157279968261719
4030,806200,6617,31,-6.550278663635254
4031,806400,6619,20,-7.22963285446167
4032,806600,6621,86,-9.783751487731934
4033,806800,6623,63,-9.282160758972168
4034,807000,6626,88,-2.021176815032959
4035,807200,6628,18,-18.082143783569336
4036,807400,6629,24,-15.37658977508545
4037,807600,6630,24,-12.079039573669434
4038,807800,6631,24,-10.918670654296875
4039,808000,6632,29,-8.214231491088867
4040,808200,6635,9,-4.664892673492432
4041,808400,6636,97,-6.791673183441162
4042,808600,6638,137,-7.00495719909668
4043,808800,6641,82,-12.218799591064453
4044,809000,6642,82,-12.0489501953125
4045,809200,6646,27,-15.190971374511719
4046,809400,6648,58,-14.46678352355957
4047,809600,6650,113,-13.670390129089355
4048,809800,6652,48,-12.146653175354004
4049,810000,6654,64,-12.636836051940918
4050,810200,6655,64,-11.1133394241333
4051,810400,6656,64,-9.921468734741211
4052,810600,6657,152,-14.929484367370605
4053,810800,6659,88,-11.923831939697266
4054,811000,6661,1,-9.79793643951416
4055,811200,6662,115,-6.464977264404297
4056,811400,6663,115,-7.1747026443481445
4057,811600,6664,167,-0.20093044638633728
4058,811800,6665,167,-2.5225908756256104
4059,812000,6670,3,-10.558283805847168
4060,812200,6671,3,-10.509227752685547
4061,812400,6672,105,-12.291291236877441
4062,812600,6674,50,-14.629277229309082
4063,812800,6677,103,-15.778285026550293
4064,813000,6678,103,-11.333601951599121
4065,813200,6680,82,-15.707555770874023
4066,813400,6683,42,-9.78566837310791
4067,813600,6685,108,-14.584733963012695
4068,813800,6687,12,-12.273954391479492
4069,814000,6689,25,-13.65705394744873
4070,814200,6693,68,-11.638046264648438
4071,814400,6695,119,-14.148785591125488
4072,814600,6699,22,-12.869595527648926
4073,814800,6700,22,-11.305777549743652
4074,815000,6701,177,-11.068382263183594
4075,815200,6703,147,-9.37430191040039
4076,815400,6704,155,-7.995026588439941
4077,815600,6705,155,-6.250377655029297
4078,815800,6707,172,-4.472367763519287
4079,816000,6708,172,-3.5657482147216797
4080,816200,6711,49,-8.345037460327148
4081,816400,6712,104,-12.483688354492188
4082,816600,6716,16,-10.017093658447266
4083,816800,6719,65,-9.38985824584961
4084,817000,6720,181,-8.775733947753906
4085,817200,6722,93,-9.639196395874023
4086,817400,6724,8,-6.577212810516357
4087,817600,6725,8,-7.6182708740234375
4088,817800,6726,8,-7.116746425628662
4089,818000,6727,79,-13.705724716186523
4090,818200,6728,79,-12.823639869689941
4091,818400,6731,85,-14.15104866027832
4092,818600,6732,187,-15.820128440856934
4093,818800,6737,2,-14.5888090133667
4094,819000,6740,42,-11.340167999267578
4095,819200,6741,42,-8.049029350280762
4096,819400,6742,92,-8.092049598693848
4097,819600,6743,175,-7.839909553527832
4098,819800,6745,36,-8.312202453613281
4099,820000,6749,31,-3.618821620941162
4100,820200,6752,10,-10.422988891601562
4101,820400,6754,50,-12.336579322814941
4102,820600,6756,77,-12.241598129272461
4103,820800,6757,77,-11.224555969238281
4104,821000,6759,80,-14.814653396606445
4105,821200,6762,95,-13.132135391235352
4106,821400,6764,53,-9.470026016235352
4107,821600,6766,42,-10.104610443115234
4108,821800,6768,38,-12.801158905029297
4109,822000,6769,100,4.056864261627197
4110,822200,6771,55,-14.968666076660156
4111,822400,6773,30,-13.848686218261719
4112,822600,6774,30,-14.860547065734863
4113,822800,6777,66,-12.347197532653809
4114,823000,6780,4,-11.254084587097168
4115,823200,6781,4,-9.675555229187012
4116,823400,6782,4,-8.48753833770752
4117,823600,6783,106,-9.629345893859863
4118,823800,6785,61,-6.545295715332031
4119,824000,6787,36,-3.68404221534729
4120,824200,6789,53,-1.561968207359314
4121,824400,6790,181,0.7567800283432007
4122,824600,6793,26,-0.28890231251716614
4123,824800,6796,60,-14.829729080200195
4124,825000,6799,45,-18.393980026245117
4125,825200,6801,30,-19.273365020751953
4126,825400,6802,76,-16.35866928100586
4127,825600,6803,76,-12.117654800415039
4128,825800,6806,21,-14.052755355834961
4129,826000,6807,77,-13.197264671325684
4130,826200,6809,77,-8.490032196044922
4131,826400,6811,2,-17.316564559936523
4132,826600,6814,16,-17.922710418701172
4133,826800,6816,16,-17.504159927368164
4134,827000,6818,75,-14.186272621154785
4135,827200,6820,138,-15.839461326599121
4136,827400,6822,115,-15.221098899841309
4137,827600,6824,73,-12.392425537109375
4138,827800,6826,86,-10.982556343078613
4139,828000,6827,111,-12.804883003234863
4140,828200,6829,62,-12.410808563232422
4141,828400,6832,20,-11.235410690307617
4142,828600,6833,133,-10.248863220214844
4143,828800,6835,47,-12.030720710754395
4144,829000,6836,47,-10.216991424560547
4145,829200,6837,47,-9.90823745727539
4146,829400,6838,74,-13.070547103881836
4147,829600,6839,74,-14.894488334655762
4148,829800,6841,42,-12.56625747680664
4149,830000,6842,49,-14.777623176574707
4150,830200,6844,27,-14.762090682983398
4151,830400,6845,139,-10.788742065429688
4152,830600,6847,95,-12.734448432922363
4153,830800,6851,14,-13.455320358276367
4154,831000,6853,116,-13.987654685974121
4155,831200,6856,18,-15.376344680786133
4156,831400,6857,188,-14.849247932434082
4157,831600,6859,53,-12.268630027770996
4158,831800,6860,143,-1.6637756824493408
4159,832000,6861,143,18.265539169311523
4160,832200,6863,110,16.27266502380371
4161,832400,6866,20,17.556682586669922
4162,832600,6867,179,13.772890090942383
4163,832800,6868,179,15.86132526397705
4164,833000,6870,57,-1.9202444553375244
4165,833200,6874,75,-0.5376260280609131
4166,833400,6875,75,-4.678679466247559
4167,833600,6876,79,-0.3600239157676697
4168,833800,6877,116,-7.513725280761719
4169,834000,6878,116,-4.401493072509766
4170,834200,6881,44,-8.82873821258545
4171,834400,6883,139,-9.015619277954102
4172,834600,6885,27,-10.291923522949219
4173,834800,6887,47,-10.938140869140625
4174,835000,6889,38,-13.678757667541504
4175,835200,6890,38,-13.312331199645996
4176,835400,6893,36,-15.639487266540527
4177,835600,6894,197,-14.77993106842041
4178,835800,6897,47,-15.485321998596191
4179,836000,6900,30,-11.051142692565918
4180,836200,6902,1,-10.313953399658203
4181,836400,6903,70,-8.29681396484375
4182,836600,6904,70,-7.476225852966309
4183,836800,6905,88,-10.745479583740234
4184,837000,6907,2,-13.055419921875
4185,837200,6909,12,-16.10762596130371
4186,837400,6911,28,-15.654450416564941
4187,837600,6912,28,-14.521327018737793
4188,837800,6913,28,-12.481913566589355
4189,838000,6914,165,-12.550897598266602
4190,838200,6917,7,-11.467029571533203
4191,838400,6918,77,-11.631928443908691
4192,838600,6919,171,-9.952081680297852
4193,838800,6923,27,-8.971458435058594
4194,839000,6925,50,-7.007200717926025
4195,839200,6926,72,-4.9167399406433105
4196,839400,6928,63,-5.751434326171875
4197,839600,6931,10,-8.76291275024414
4198,839800,6932,10,-7.995427131652832
4199,840000,6936,21,-13.318129539489746
4200,840200,6938,41,-11.767780303955078
4201,840400,6942,8,-11.078248977661133
4202,840600,6943,8,-10.460617065429688
4203,840800,6946,3,-9.124421119689941
4204,841000,6949,19,-6.519201755523682
4205,841200,6950,75,-7.172186851501465
4206,841400,6952,33,-4.628437042236328
4207,841600,6955,53,-4.013399600982666
4208,841800,6956,53,-4.451699256896973
4209,842000,6957,131,-3.8969757556915283
4210,842200,6959,97,-5.748932838439941
4211,842400,6961,49,-6.827463150024414
4212,842600,6962,49,-6.978499412536621
4213,842800,6964,13,-5.382035255432129
4214,843000,6965,84,-3.1011838912963867
4215,843200,6967,33,-3.281367540359497
4216,843400,6968,140,-2.0638818740844727
4217,843600,6970,64,-5.305177688598633
4218,843800,6972,40,-7.10893440246582
4219,844000,6973,131,-9.531477928161621
4220,844200,6977,8,-7.258502006530762
4221,844400,6978,41,-8.430649757385254
4222,844600,6979,158,-6.16365909576416
4223,844800,6981,11,-7.648605823516846
4224,845000,6982,120,-8.582143783569336
4225,845200,6984,66,-15.620911598205566
4226,845400,6985,66,-16.78148651123047
4227,845600,6986,188,-18.5241756439209
4228,845800,6988,15,-23.08269691467285
4229,846000,6990,39,-19.507535934448242
4230,846200,6993,20,-17.64157485961914
4231,846400,6995,6,-18.94269561767578
4232,846600,6996,76,-18.811687469482422
4233,846800,6997,167,-17.781999588012695
4234,847000,7000,19,-15.524750709533691
4235,847200,7001,19,-12.5145263671875
4236,847400,7003,29,-14.96068000793457
4237,847600,7004,43,-11.645151138305664
4238,847800,7005,61,-11.94379997253418
4239,848000,7007,14,-16.684425354003906
4240,848200,7011,22,-19.255367279052734
4241,848400,7015,9,-18.290491104125977
4242,848600,7016,112,-15.261663436889648
4243,848800,7018,37,-15.421125411987305
4244,849000,7019,107,-15.202096939086914
4245,849200,7020,107,-10.991512298583984
4246,849400,7023,29,-10.747014999389648
4247,849600,7026,96,-12.981466293334961
4248,849800,7028,93,-9.320902824401855
4249,850000,7029,111,-6.914421558380127
4250,850200,7030,111,-6.557989120483398
4251,850400,7031,111,-1.142205834388733
4252,850600,7033,96,-0.4354742169380188
4253,850800,7034,196,-0.9925669431686401
4254,851000,7035,196,-2.0132431983947754
4255,851200,7036,196,-2.045215129852295
4256,851400,7038,46,-6.510537147521973
4257,851600,7041,50,-7.584789276123047
4258,851800,7043,156,-10.316275596618652
4259,852000,7045,63,-13.62369155883789
4260,852200,7047,46,-14.385300636291504
4261,852400,7049,28,-11.130430221557617
4262,852600,7050,28,-11.445701599121094
4263,852800,7052,26,-9.203089714050293
4264,853000,7055,85,-7.224323749542236
4265,853200,7056,125,-6.958507537841797
4266,853400,7057,187,-7.579410076141357
4267,853600,7061,28,-11.875863075256348
4268,853800,7065,2,-12.79610824584961
4269,854000,7067,38,-12.117533683776855
4270,854200,7068,38,-9.801854133605957
4271,854400,7069,38,-10.42788314819336
4272,854600,7072,105,-5.45180606842041
4273,854800,7074,41,-4.596197128295898
4274,855000,7075,113,-1.293644666671753
4275,855200,7079,6,-10.296438217163086
4276,855400,7080,37,-11.479333877563477
4277,855600,7081,37,-12.415231704711914
4278,855800,7083,16,-12.133071899414062
4279,856000,7084,185,-10.856863975524902
4280,856200,7088,21,-9.048314094543457
4281,856400,7089,190,-4.266071796417236
4282,856600,7091,15,-6.296273708343506
4283,856800,7093,37,-7.47340202331543
4284,857000,7095,74,-7.300475120544434
4285,857200,7098,75,-5.592471122741699
4286,857400,7099,108,-7.739372253417969
4287,857600,7100,121,-6.83004093170166
4288,857800,7102,106,-5.731292724609375
4289,858000,7104,71,-7.422548294067383
4290,858200,7105,71,-8.547040939331055
4291,858400,7107,18,-5.235086441040039
4292,858600,7109,67,-7.797693252563477
4293,858800,7111,25,-5.763769149780273
4294,859000,7114,5,-7.246828556060791
4295,859200,7116,72,-6.012004375457764
4296,859400,7118,136,-11.8904447555542
4297,859600,7119,156,-12.448829650878906
4298,859800,7125,16,-16.85242462158203
4299,860000,7127,51,-17.621675491333008
4300,860200,7131,61,-13.9761381149292
4301,860400,7132,61,-11.51960563659668
4302,860600,7134,23,-9.230149269104004
4303,860800,7135,128,-5.957827568054199
4304,861000,7136,137,-2.2056467533111572
4305,861200,7138,8,-4.676668643951416
4306,861400,7141,19,-9.955207824707031
4307,861600,7143,22,-11.950652122497559
4308,861800,7144,22,-11.286563873291016
4309,862000,7146,56,-14.945276260375977
4310,862200,7148,47,-10.456026077270508
4311,862400,7151,41,-13.5592679977417
4312,862600,7153,38,-12.038143157958984
4313,862800,7154,45,-13.777566909790039
4314,863000,7156,50,-13.742873191833496
4315,863200,7158,34,-15.614997863769531
4316,863400,7160,23,-14.100192070007324
4317,863600,7161,83,-14.298377990722656
4318,863800,7162,179,-10.80772590637207
4319,864000,7165,5,-9.502445220947266
4320,864200,7166,14,-5.956375598907471
4321,864400,7167,14,-4.527318954467773
4322,864600,7169,53,-4.5442352294921875
4323,864800,7171,135,-7.2887983322143555
4324,865000,7172,135,-8.45174789428711
4325,865200,7175,1,-6.977330684661865
4326,865400,7176,132,-7.662830352783203
4327,865600,7177,132,-7.863621711730957
4328,865800,7179,41,-7.996330738067627
4329,866000,7181,57,-10.272640228271484
4330,866200,7183,53,-11.216376304626465
4331,866400,7185,25,-9.36086368560791
4332,866600,7186,25,-8.965629577636719
4333,866800,7188,86,-8.806321144104004
4334,867000,7189,86,-5.890693187713623
4335,867200,7191,47,-6.547253131866455
4336,867400,7193,57,-9.055559158325195
4337,867600,7195,28,-9.044363021850586
4338,867800,7197,76,-5.873439311981201
4339,868000,7199,4,-8.24124526977539
4340,868200,7202,7,-7.628185272216797
4341,868400,7203,53,-7.797370433807373
4342,868600,7204,53,-6.789792537689209
4343,868800,7206,44,-10.330869674682617
4344,869000,7207,75,-9.771991729736328
4345,869200,7209,76,-8.026304244995117
4346,869400,7212,119,-8.135565757751465
4347,869600,7215,47,-8.042311668395996
4348,869800,7216,137,-0.1017613410949707
4349,870000,7218,10,-10.392670631408691
4350,870200,7219,34,-8.597140312194824
4351,870400,7222,21,-9.42959213256836
4352,870600,7223,130,-11.06697940826416
4353,870800,7225,109,-15.260710716247559
4354,871000,7226,109,-13.640366554260254
4355,871200,7227,109,-15.232867240905762
4356,871400,7228,200,-17.01130485534668
4357,871600,7230,107,-13.344740867614746
4358,871800,7232,48,-11.392387390136719
4359,872000,7233,127,-12.98259162902832
4360,872200,7235,44,-12.308684349060059
4361,872400,7237,136,-9.541277885437012
4362,872600,7239,46,-10.155182838439941
4363,872800,7240,54,-8.14628791809082
4364,873000,7242,30,-10.812352180480957
4365,873200,7244,139,-7.659278869628906
4366,873400,7245,188,-11.974751472473145
4367,873600,7248,58,-11.398126602172852
4368,873800,7249,198,-8.409384727478027
4369,874000,7252,44,-6.479716777801514
4370,874200,7255,49,-9.774883270263672
4371,874400,7256,93,-9.038046836853027
4372,874600,7258,43,-12.098055839538574
4373,874800,7259,117,-11.566890716552734
4374,875000,7260,117,-10.30179500579834
4375,875200,7262,49,-10.267578125
4376,875400,7263,90,-8.375285148620605
4377,875600,7265,42,-14.782909393310547
4378,875800,7267,91,-16.86905860900879
4379,876000,7269,89,-19.038021087646484
4380,876200,7271,21,-18.52101707458496
4381,876400,7274,43,-15.668432235717773
4382,876600,7275,43,-12.42182731628418
4383,876800,7277,73,-11.436421394348145
4384,877000,7280,30,-9.738959312438965
4385,877200,7281,30,-9.014425277709961
4386,877400,7284,70,-8.518527030944824
4387,877600,7285,153,-9.440849304199219
4388,877800,7289,8,-12.96497631072998
4389,878000,7292,24,-13.533476829528809
4390,878200,7293,24,-11.791473388671875
4391,878400,7294,24,-14.211806297302246
4392,878600,7296,119,-11.473923683166504
4393,878800,7300,6,-9.800812721252441
4394,879000,7301,91,-9.172133445739746
4395,879200,7302,151,-12.871192932128906
4396,879400,7304,137,-10.979767799377441
4397,879600,7306,9,-16.105308532714844
4398,879800,7310,18,-16.037261962890625
4399,880000,7312,82,-11.050561904907227
4400,880200,7313,130,-7.7788591384887695
4401,880400,7314,182,-7.7522454261779785
4402,880600,7316,119,-9.678312301635742
4403,880800,7317,119,-9.91435432434082
4404,881000,7319,115,-7.138088703155518
4405,881200,7323,15,-5.630307674407959
4406,881400,7326,38,-5.46534538269043
4407,881600,7327,66,-5.9372711181640625
4408,881800,7331,31,-7.669321537017822
4409,882000,7335,4,-9.047779083251953
4410,882200,7336,98,-10.55943489074707
4411,882400,7339,63,-11.878373146057129
4412,882600,7340,63,-9.085213661193848
4413,882800,7342,70,-5.149598598480225
4414,883000,7344,28,-14.577425956726074
4415,883200,7345,73,-12.930357933044434
4416,883400,7347,89,-9.52055549621582
4417,883600,7351,28,-9.96379280090332
4418,883800,7353,43,-7.39163875579834
4419,884000,7358,69,-9.9628267288208
4420,884200,7359,140,-10.344935417175293
4421,884400,7361,63,-13.517574310302734
4422,884600,7364,13,-14.094444274902344
4423,884800,7365,75,-11.349761962890625
4424,885000,7367,66,-8.824117660522461
4425,885200,7368,66,-6.876088619232178
4426,885400,7370,14,-5.5918474197387695
4427,885600,7371,146,-1.5936636924743652
4428,885800,7374,32,-11.698528289794922
4429,886000,7376,53,-12.012632369995117
4430,886200,7377,192,-11.335332870483398
4431,886400,7379,40,-15.709712982177734
4432,886600,7381,46,-13.888431549072266
4433,886800,7384,81,-14.775568008422852
4434,887000,7385,81,-16.324356079101562
4435,887200,7389,29,-18.109817504882812
4436,887400,7390,129,-16.29600715637207
4437,887600,7392,29,-18.231502532958984
4438,887800,7393,182,-14.917535781860352
4439,888000,7396,29,-16.069046020507812
4440,888200,7397,31,-11.874770164489746
4441,888400,7398,31,-9.649696350097656
4442,888600,7399,31,-7.594910621643066
4443,888800,7400,144,-5.153405666351318
4444,889000,7401,151,-5.302751064300537
4445,889200,7405,25,-10.4175386428833
4446,889400,7406,51,-15.983468055725098
4447,889600,7407,79,-16.86728286743164
4448,889800,7408,186,-16.284076690673828
4449,890000,7410,101,-14.82748794555664
4450,890200,7412,30,-10.773998260498047
4451,890400,7414,103,-8.736392974853516
4452,890600,7417,47,-7.821125030517578
4453,890800,7418,71,-7.866633415222168
4454,891000,7419,71,-6.538045406341553
4455,891200,7420,143,-9.864587783813477
4456,891400,7422,56,-6.08589506149292
4457,891600,7423,100,-3.0787267684936523
4458,891800,7424,148,-7.92459774017334
4459,892000,7426,102,-10.795245170593262
4460,892200,7428,56,-7.8299479484558105
4461,892400,7430,84,-6.6967573165893555
4462,892600,7431,107,-6.770565986633301
4463,892800,7433,35,-5.61519193649292
4464,893000,7434,35,-2.1558704376220703
4465,893200,7436,18,-6.092544078826904
4466,893400,7437,18,-7.44062614440918
4467,893600,7438,102,-7.259032249450684
4468,893800,7439,105,-4.874318599700928
4469,894000,7441,109,-11.39510726928711
4470,894200,7442,171,-7.4477410316467285
4471,894400,7445,107,-12.693614959716797
4472,894600,7447,149,-14.115007400512695
4473,894800,7449,7,-18.307241439819336
4474,895000,7451,43,-14.047928810119629
4475,895200,7452,96,-16.12741470336914
4476,895400,7456,19,-15.851114273071289
4477,895600,7458,23,-15.212273597717285
4478,895800,7460,1,-16.089834213256836
4479,896000,7462,53,-14.921247482299805
4480,896200,7464,137,-11.118907928466797
4481,896400,7465,137,-9.736353874206543
4482,896600,7467,86,-8.335528373718262
4483,896800,7468,86,-6.830489635467529
4484,897000,7471,66,-10.945762634277344
4485,897200,7472,66,-5.096267223358154
4486,897400,7473,74,1.0052554607391357
4487,897600,7475,127,-10.964944839477539
4488,897800,7476,127,-12.60257339477539
4489,898000,7478,13,-7.288972854614258
4490,898200,7480,71,-16.647296905517578
4491,898400,7482,73,-20.20354461669922
4492,898600,7485,88,-13.8193998336792
4493,898800,7487,3,-14.584811210632324
4494,899000,7489,3,-15.705096244812012
4495,899200,7490,95,-10.421784400939941
4496,899400,7492,92,-7.319344997406006
4497,899600,7495,80,-9.256355285644531
4498,899800,7497,23,-9.155712127685547
4499,900000,7498,123,-4.934227466583252
4500,900200,7500,78,-5.479503631591797
4501,900400,7503,17,-8.281030654907227
4502,900600,7505,46,-7.179932117462158
4503,900800,7506,194,-11.216041564941406
4504,901000,7509,60,-13.932473182678223
4505,901200,7510,111,-11.818034172058105
4506,901400,7513,9,-16.080785751342773
4507,901600,7516,70,-11.31771183013916
4508,901800,7519,16,-12.242700576782227
4509,902000,7520,124,-7.242651462554932
