,Time Step,Episode,Step in Episode,Shield Loss
2584,517000,4510,168,-11.574149481455485
2585,517200,4511,168,-10.313592878977458
2586,517400,4512,168,-8.536476612091064
2587,517600,4514,10,-7.504953638712565
2588,517800,4515,10,-8.005575434366863
2589,518000,4516,169,-11.161333624521891
2590,518200,4518,138,-18.293998018900552
2591,518400,4519,138,-11.697797743479411
2592,518600,4521,142,-22.022425015767414
2593,518800,4523,123,-18.53698075612386
2594,519000,4525,119,-18.37611141204834
2595,519200,4526,119,-14.480837154388428
2596,519400,4527,133,-16.874309921264647
2597,519600,4528,137,-10.431078720092774
2598,519800,4530,7,-11.236091613769531
2599,520000,4531,7,-5.6212631066640215
2600,520200,4532,66,-8.568495623270671
2601,520400,4534,113,-9.733141740163168
2602,520600,4536,110,-19.04351673126221
2603,520800,4537,110,-21.19591007232666
2604,521000,4538,150,-19.34476483662923
2605,521200,4539,150,-17.463304583231608
2606,521400,4540,150,-13.466994190216065
2607,521600,4542,64,-11.975141779581707
2608,521800,4544,5,-12.60251251856486
2609,522000,4545,9,-12.271533425649007
2610,522200,4546,23,-15.965352058410645
2611,522400,4547,23,-15.155663681030273
2612,522600,4548,59,-13.012330118815104
2613,522800,4549,90,-16.072023582458495
2614,523000,4551,41,-17.281104532877603
2615,523200,4552,41,-13.085747750600179
2616,523400,4553,41,-13.013425699869792
2617,523600,4555,5,-16.45965181986491
2618,523800,4556,12,-13.728365834554037
2619,524000,4557,186,-14.340354442596436
2620,524200,4558,186,-2.433439564704895
2621,524400,4559,186,-2.782748079299927
2622,524600,4560,186,-6.604359801610311
2623,524800,4562,118,-6.124838177363078
2624,525000,4563,118,0.3586865822474162
2625,525200,4564,118,-6.860719045003255
2626,525400,4566,50,-12.75554682413737
2627,525600,4567,50,-13.104869333902995
2628,525800,4568,97,-16.955230394999187
2629,526000,4569,97,-17.47478109995524
2630,526200,4570,184,-11.47242021560669
2631,526400,4571,184,-6.978980286916097
2632,526600,4573,162,-9.935765171051026
2633,526800,4574,162,-6.178893073399862
2634,527000,4576,46,-6.916833925247192
2635,527200,4577,46,-5.92262282371521
2636,527400,4578,46,-8.816360092163086
2637,527600,4580,5,-8.56776959101359
2638,527800,4582,37,-12.158816687266032
2639,528000,4583,37,-11.53018798828125
2640,528200,4585,29,-19.07251434326172
2641,528400,4586,192,-18.451085726420086
2642,528600,4587,192,-18.48689448038737
2643,528800,4588,192,-14.722088623046876
2644,529000,4589,192,-17.14564603169759
2645,529200,4591,76,-15.117042668660481
2646,529400,4593,25,-11.489651075998943
2647,529600,4594,25,-11.4840269724528
2648,529800,4595,25,-12.930157534281413
2649,530000,4596,25,-11.330294322967529
2650,530200,4597,84,-3.274079696337382
2651,530400,4598,84,-0.1484842260678609
2652,530600,4599,84,0.7230512181917826
2653,530800,4600,84,1.3612569570541382
2654,531000,4601,84,-1.8046155412991842
2655,531200,4602,84,3.2258785247802733
2656,531400,4604,10,-4.190880632400512
2657,531600,4605,178,-10.148904005686441
2658,531800,4606,178,-10.991652075449625
2659,532000,4607,178,-8.24929920832316
2660,532200,4608,178,-6.9156004905700685
2661,532400,4610,165,-21.26726379394531
2662,532600,4615,23,-19.749519030253094
2663,532800,4616,23,-16.872046979268394
2664,533000,4617,23,-18.172469266255696
2665,533200,4618,103,-14.448757712046305
2666,533400,4619,196,-18.050181261698405
2667,533600,4621,7,-15.955951404571532
2668,533800,4623,136,-17.934622446695965
2669,534000,4624,136,-19.673530960083006
2670,534200,4625,144,-13.610695997873941
2671,534400,4626,198,-20.82250436147054
2672,534600,4627,198,-24.646822929382324
2673,534800,4629,173,-29.747505950927735
2674,535000,4630,173,-33.47156054178874
2675,535200,4633,62,-22.36872895558675
2676,535400,4635,133,-23.626986948649087
2677,535600,4636,133,-23.910216077168783
2678,535800,4638,106,-17.0847838083903
2679,536000,4640,68,-21.576916948954263
2680,536200,4641,78,-24.722578112284342
2681,536400,4643,16,-28.922622934977213
2682,536600,4644,120,-33.16901346842448
2683,536800,4646,92,-35.35060488382975
2684,537000,4648,48,-28.50241216023763
2685,537200,4650,17,-26.790815162658692
2686,537400,4651,17,-29.708809852600098
2687,537600,4652,17,-16.097675355275474
2688,537800,4653,17,-11.644497235616049
2689,538000,4655,45,-7.516252199808757
2690,538200,4656,45,-10.051137733459473
2691,538400,4657,57,-4.558323033650717
2692,538600,4658,129,26.656136894226073
2693,538800,4661,15,-10.868993028004963
2694,539000,4662,136,-13.449791145324706
2695,539200,4663,149,-8.127223173777262
2696,539400,4665,32,-9.315808868408203
2697,539600,4667,56,-18.239640299479166
2698,539800,4669,72,-10.837553151448567
2699,540000,4670,72,-6.643820476531983
2700,540200,4672,5,-12.308482297261556
2701,540400,4673,5,-14.169725449879964
2702,540600,4675,8,-14.087948767344157
2703,540800,4676,8,13.973244698842366
2704,541000,4677,8,11.5366273244222
2705,541200,4678,145,8.015023295084635
2706,541400,4679,145,16.044916439056397
2707,541600,4680,145,-10.98532673517863
2708,541800,4681,145,-7.815317169825236
2709,542000,4684,22,-17.565850702921548
2710,542200,4686,41,-19.317874399820962
2711,542400,4687,41,-14.293231646219889
2712,542600,4688,88,-17.31118090947469
2713,542800,4690,33,-17.64670728047689
2714,543000,4691,133,-16.756841977437336
2715,543200,4692,133,-14.407686042785645
2716,543400,4693,133,-19.89931666056315
2717,543600,4694,133,-19.836025110880534
2718,543800,4696,95,-16.258251508076984
2719,544000,4697,95,-7.288839117685954
2720,544200,4698,141,-9.921837457021077
2721,544400,4699,148,-16.621625582377117
2722,544600,4701,133,-14.85062354405721
2723,544800,4702,133,-11.199115721384684
2724,545000,4703,133,-12.134301821390787
2725,545200,4704,133,-9.100236161549885
2726,545400,4705,133,1.1372371991475423
2727,545600,4706,156,-4.175619252522787
2728,545800,4707,156,-5.132376003265381
2729,546000,4708,156,-5.066540956497192
2730,546200,4709,156,-5.51380721728007
2731,546400,4711,77,-4.535405906041463
2732,546600,4712,77,-1.33939923842748
2733,546800,4713,77,-0.9112211922804515
2734,547000,4716,98,-11.899331219991048
2735,547200,4717,182,-10.334451389312743
2736,547400,4719,36,-10.805217425028482
2737,547600,4720,36,-12.158795801798503
2738,547800,4721,160,-10.674066003163656
2739,548000,4722,160,-1.88595153093338
2740,548200,4725,118,-6.669913736979167
2741,548400,4727,139,-9.33938185373942
2742,548600,4728,139,-11.490826829274495
2743,548800,4729,139,-15.494282817840576
2744,549000,4730,139,-17.653662999471027
2745,549200,4732,107,-10.506299877166748
2746,549400,4733,107,-4.775005968411763
2747,549600,4734,107,-5.814690081278483
2748,549800,4737,57,-13.912266699473063
2749,550000,4739,46,-20.7829620997111
2750,550200,4740,46,-22.512728055318195
2751,550400,4741,112,-19.9864044825236
2752,550600,4742,112,-15.545733133951822
2753,550800,4743,112,-8.606294377644856
2754,551000,4745,65,0.3513744845986366
2755,551200,4746,65,-4.441414960225424
2756,551400,4748,56,-1.9554400364557902
2757,551600,4749,197,-0.6908049801985423
2758,551800,4750,197,-3.2490825414657594
2759,552000,4752,150,-9.147683461507162
2760,552200,4753,162,-5.200320053100586
2761,552400,4755,27,-7.446645832061767
2762,552600,4756,27,-7.775533294677734
2763,552800,4757,146,-11.259817790985107
2764,553000,4759,37,-14.236823844909669
2765,553200,4760,37,-23.95155932108561
2766,553400,4761,37,-22.519445610046386
2767,553600,4762,37,-23.497600491841634
2768,553800,4763,187,-15.743993028004963
2769,554000,4766,38,-16.44852835337321
2770,554200,4767,117,-15.864013385772704
2771,554400,4769,15,-23.349433263142902
2772,554600,4771,40,-25.238579813639323
2773,554800,4772,154,-26.657373237609864
2774,555000,4773,154,-25.04044303894043
2775,555200,4777,10,-25.45415751139323
2776,555400,4779,39,-23.71101926167806
2777,555600,4780,39,-23.04597593943278
2778,555800,4781,78,-26.08821398417155
2779,556000,4782,78,-22.418336232503254
2780,556200,4783,78,-28.956555112202963
2781,556400,4785,78,-24.247705777486164
2782,556600,4786,78,-24.68894017537435
2783,556800,4787,154,-23.375627581278483
2784,557000,4788,154,-30.642804018656413
2785,557200,4790,3,-30.21565163930257
2786,557400,4791,3,-28.708000246683756
2787,557600,4792,3,-29.110619990030923
2788,557800,4793,47,-25.339665349324545
2789,558000,4794,70,-23.50250809987386
2790,558200,4797,49,-20.64643923441569
2791,558400,4798,49,-13.46632038752238
2792,558600,4799,82,-7.602479187647502
2793,558800,4802,3,-13.807807032267252
2794,559000,4804,1,-15.936716810862224
2795,559200,4805,1,-13.189663982391357
2796,559400,4807,14,-12.398826789855956
2797,559600,4808,14,-20.61014397939046
2798,559800,4809,84,-15.011200173695881
2799,560000,4812,61,-13.142098522186279
2800,560200,4813,71,-12.88839750289917
2801,560400,4815,1,-18.73412602742513
2802,560600,4819,6,-20.19408982594808
2803,560800,4820,37,-23.41198247273763
2804,561000,4822,20,-23.245708147684734
2805,561200,4823,20,-24.962774149576823
2806,561400,4824,21,-16.83327891031901
2807,561600,4825,57,-14.243186155954996
2808,561800,4826,57,-14.3675968170166
2809,562000,4829,33,-16.083822822570802
2810,562200,4830,56,-11.762283039093017
2811,562400,4831,103,-17.932901477813722
2812,562600,4832,150,-22.993203926086426
2813,562800,4833,157,-18.443818283081054
2814,563000,4835,124,-8.111982266108194
2815,563200,4837,26,-10.155492528279622
2816,563400,4838,137,-12.706662146250407
2817,563600,4840,39,-15.466851202646891
2818,563800,4841,39,-8.761939938863119
2819,564000,4842,46,-18.477943166097006
2820,564200,4844,104,-25.42569897969564
2821,564400,4845,152,-11.351435883839924
2822,564600,4846,152,1.4375062068303426
2823,564800,4848,79,2.198396937052409
2824,565000,4849,116,-9.488937187194825
2825,565200,4851,76,-4.273893086115519
2826,565400,4852,195,-6.9118536154429115
2827,565600,4854,12,-15.059802595774332
2828,565800,4855,12,-16.254691918690998
2829,566000,4856,63,-18.45976842244466
2830,566200,4857,63,-20.292892265319825
2831,566400,4858,63,-10.378300666809082
2832,566600,4859,63,-18.381354967753094
2833,566800,4860,63,-16.203201548258463
2834,567000,4861,162,-12.253142325083415
2835,567200,4862,162,-9.656947803497314
2836,567400,4864,61,-4.867936118443807
2837,567600,4866,40,0.262663342555364
2838,567800,4868,88,6.515694109598796
2839,568000,4870,34,1.2769893209139507
2840,568200,4871,115,-8.036243645350138
2841,568400,4873,8,-3.482342998186747
2842,568600,4874,8,-8.632020521163941
2843,568800,4875,105,-9.749437618255616
2844,569000,4876,105,-5.541081094741822
2845,569200,4877,105,-5.02212921778361
2846,569400,4879,10,-9.293993918100993
2847,569600,4880,75,-14.74917647043864
2848,569800,4881,75,-17.542305564880373
2849,570000,4882,106,-17.192852210998534
2850,570200,4883,148,-19.802270634969076
2851,570400,4885,117,-20.35451234181722
2852,570600,4886,117,-12.771104335784912
2853,570800,4889,28,-12.73192507425944
2854,571000,4890,28,-9.105651744206746
2855,571200,4892,86,-13.532769425710041
2856,571400,4894,82,-9.234744771321614
2857,571600,4895,82,-2.92198961575826
2858,571800,4898,66,-12.739228089650473
2859,572000,4899,66,-13.542709445953369
2860,572200,4901,82,-12.912667147318523
2861,572400,4902,82,-14.214376640319824
2862,572600,4903,82,-16.45549399058024
2863,572800,4904,112,-10.591313616434734
2864,573000,4906,25,-20.60579865773519
2865,573200,4907,61,-13.952803039550782
2866,573400,4908,142,-23.184843317667642
2867,573600,4909,158,-23.15080801645915
2868,573800,4911,14,-25.36870225270589
2869,574000,4913,64,-25.46422119140625
2870,574200,4914,110,-26.217516009012858
2871,574400,4915,110,-25.26925754547119
2872,574600,4916,110,-20.98644402821859
2873,574800,4917,110,-14.242877515157064
2874,575000,4918,110,-14.242615604400635
2875,575200,4920,110,3.140701937675476
2876,575400,4921,110,5.159467323621114
2877,575600,4923,53,-6.104763517777125
2878,575800,4924,53,-9.578053188323974
2879,576000,4926,135,-9.446990553538004
2880,576200,4928,110,-8.076032606760661
2881,576400,4930,122,-9.119197559356689
2882,576600,4933,7,-10.18442637125651
2883,576800,4935,55,-11.949404939015706
2884,577000,4937,73,-13.034647432963054
2885,577200,4940,72,-15.109702142079671
2886,577400,4941,72,-11.08283716837565
2887,577600,4942,72,-11.842622915903727
2888,577800,4943,175,-10.03594093322754
2889,578000,4945,101,-15.12607536315918
2890,578200,4946,101,-17.270755449930828
2891,578400,4948,78,-15.193049208323162
2892,578600,4949,78,-15.909277375539144
2893,578800,4950,78,-13.400538380940755
2894,579000,4951,78,-5.44091100692749
2895,579200,4954,94,-7.207438977559407
2896,579400,4955,94,-7.603927342096965
2897,579600,4956,94,-8.25468495686849
2898,579800,4957,94,-5.1853657245635985
2899,580000,4958,106,-9.85980192820231
2900,580200,4959,106,-8.315524196624756
2901,580400,4960,106,-8.437047640482584
2902,580600,4962,70,-5.362700430552165
2903,580800,4964,36,-6.857255649566651
2904,581000,4966,35,-7.4104044755299885
2905,581200,4967,35,-8.396073722839356
2906,581400,4968,35,-6.089033746719361
2907,581600,4969,181,-7.109208504358928
2908,581800,4970,181,-8.208438142140706
2909,582000,4971,181,-4.637122376759847
2910,582200,4973,85,-8.382160409291584
2911,582400,4976,57,-12.771161142985026
2912,582600,4977,107,-13.971688747406006
2913,582800,4978,157,-13.485756746927898
2914,583000,4982,65,-18.29297784169515
2915,583200,4985,60,-11.140331077575684
2916,583400,4987,109,-13.281367905934651
2917,583600,4991,11,-17.612328211466473
2918,583800,4992,120,-9.153871631622314
2919,584000,4994,19,-7.517501942316691
2920,584200,4996,74,-9.532533899943035
2921,584400,4997,74,-11.839209079742432
2922,584600,4999,35,-11.31402416229248
2923,584800,5002,54,-11.13958740234375
2924,585000,5003,54,-11.368496799468994
2925,585200,5004,73,-11.153757540384929
2926,585400,5005,73,-14.977534198760987
2927,585600,5006,73,-18.644944127400716
2928,585800,5008,5,-18.912037340799966
2929,586000,5011,43,-19.21278896331787
2930,586200,5013,89,-21.212125714619955
2931,586400,5014,156,-19.63813654581706
2932,586600,5015,178,-17.12149314880371
2933,586800,5016,178,-19.153060086568196
2934,587000,5017,178,-20.023047320048015
2935,587200,5019,59,-8.651292355855306
2936,587400,5022,17,-17.11406160990397
2937,587600,5024,31,-15.89458335240682
2938,587800,5026,64,-20.003775342305502
2939,588000,5027,64,-19.643240038553873
2940,588200,5028,64,-20.535698254903156
2941,588400,5029,64,-15.72429723739624
2942,588600,5030,64,-11.705748049418132
2943,588800,5031,64,0.13754928410053252
2944,589000,5033,15,-1.5681988676389058
2945,589200,5034,195,-2.7556256453196206
2946,589400,5036,108,-5.850869766871134
2947,589600,5039,4,-7.190054289499918
2948,589800,5041,124,-8.000553385416667
2949,590000,5043,138,-13.831314404805502
2950,590200,5045,66,-10.777542114257812
2951,590400,5047,41,-13.556751028696697
2952,590600,5048,196,-16.166796875
2953,590800,5051,40,-14.316436958312988
2954,591000,5052,40,-9.896115398406982
2955,591200,5053,59,-9.155365721384685
2956,591400,5054,89,-7.216310469309489
2957,591600,5056,43,-6.2102392991383875
2958,591800,5057,196,-11.138161023457846
2959,592000,5060,25,-13.731951745351155
2960,592200,5061,200,-9.514697535832722
2961,592400,5065,2,-20.563691838582358
2962,592600,5069,6,-22.61502024332682
2963,592800,5072,19,-20.823990058898925
2964,593000,5073,19,-20.160873158772787
2965,593200,5075,40,-18.207834847768147
2966,593400,5077,15,-19.036249287923177
2967,593600,5081,27,-18.058512433369955
2968,593800,5084,81,-18.56785068511963
2969,594000,5086,32,-21.438374328613282
2970,594200,5087,32,-18.42822043100993
2971,594400,5089,73,-23.099991162618
2972,594600,5091,24,-21.887750816345214
2973,594800,5093,72,-18.01758066813151
2974,595000,5095,24,-20.64007288614909
2975,595200,5096,24,-17.277531623840332
2976,595400,5097,24,-17.33862279256185
2977,595600,5098,24,-19.734113947550455
2978,595800,5100,84,-13.338662147521973
2979,596000,5101,111,-16.206196530659994
2980,596200,5102,111,-14.68049144744873
2981,596400,5104,11,-11.914971288045248
2982,596600,5105,183,-5.542508586247762
2983,596800,5110,23,-16.790474033355714
2984,597000,5113,44,-16.43497838973999
2985,597200,5114,44,-11.304229068756104
2986,597400,5115,94,-14.85159600575765
2987,597600,5116,94,-13.877944564819336
2988,597800,5117,128,-13.35770451227824
2989,598000,5120,11,-18.66392822265625
2990,598200,5122,49,-21.455007553100586
2991,598400,5123,49,-24.519818687438963
2992,598600,5124,125,-18.888481839497885
2993,598800,5127,98,-13.85236988067627
2994,599000,5129,60,-14.229146893819173
2995,599200,5131,40,-15.291212304433186
2996,599400,5133,86,-18.850218073527017
2997,599600,5135,30,-20.55058027903239
2998,599800,5137,59,-19.787361653645835
2999,600000,5139,110,-18.930863253275554
3000,600200,5142,33,-17.96925932566325
3001,600400,5144,51,-13.372022883097332
3002,600600,5145,59,-11.642656675974528
3003,600800,5147,28,-15.307582918802897
3004,601000,5148,28,-18.959751256306966
3005,601200,5149,52,-21.88501917521159
3006,601400,5151,53,-26.30349286397298
3007,601600,5152,53,-20.81935634613037
3008,601800,5153,53,-17.361665344238283
3009,602000,5154,72,-18.11670118967692
3010,602200,5158,35,-21.69632256825765
3011,602400,5162,43,-17.483493041992187
3012,602600,5163,43,-9.4524201075236
3013,602800,5164,43,-8.73267510732015
3014,603000,5165,43,-16.359396807352702
3015,603200,5166,43,-8.374967352549236
3016,603400,5167,166,-2.3191359440485635
3017,603600,5168,177,-3.148547609647115
3018,603800,5169,177,-2.956403454144796
3019,604000,5170,177,0.755102014541626
3020,604200,5171,177,0.25140292197465897
3021,604400,5173,146,-9.861891301472982
3022,604600,5174,146,-8.427126280466716
3023,604800,5176,45,-8.493687454859415
3024,605000,5177,45,-11.27625166575114
3025,605200,5178,45,-14.173003800710042
3026,605400,5179,45,-10.171506118774413
3027,605600,5180,45,-9.8596240679423
3028,605800,5181,145,-6.889060163497925
3029,606000,5182,155,-15.817811806996664
3030,606200,5183,155,-15.28232364654541
3031,606400,5185,111,-11.938836701711018
3032,606600,5188,21,-16.654350662231444
3033,606800,5190,148,-21.13580379486084
3034,607000,5193,60,-15.322859986623127
3035,607200,5194,144,-19.839019203186034
3036,607400,5196,65,-17.332471084594726
3037,607600,5197,177,-17.236349805196127
3038,607800,5199,7,-15.996766980489095
3039,608000,5200,7,-14.70411558151245
3040,608200,5201,7,-16.193151632944744
3041,608400,5203,23,-17.10291379292806
3042,608600,5204,23,-15.265610376993815
3043,608800,5206,48,-17.963337198893228
3044,609000,5209,69,-16.22643845876058
3045,609200,5210,69,-11.54402437210083
3046,609400,5211,181,-21.883948198954265
3047,609600,5213,3,-12.66079174677531
3048,609800,5214,177,-13.87699203491211
3049,610000,5216,140,-12.442191346486409
3050,610200,5218,52,-15.446699937184652
3051,610400,5219,52,-14.5286345799764
3052,610600,5220,146,-15.887867577870686
3053,610800,5221,146,-15.153614393870036
3054,611000,5224,20,-13.558566347757976
3055,611200,5228,8,-17.27189089457194
3056,611400,5229,8,-14.830932744344075
3057,611600,5231,3,-18.186291122436522
3058,611800,5233,47,-18.336808713277183
3059,612000,5235,21,-18.91097469329834
3060,612200,5236,102,-16.502217928568523
3061,612400,5237,102,-15.056581783294678
3062,612600,5238,102,-14.618137868245443
3063,612800,5240,35,-15.670790640513102
3064,613000,5241,118,-15.17784382502238
3065,613200,5242,118,-8.829121049245199
3066,613400,5244,40,-12.404867394765217
3067,613600,5245,40,-14.4512588818868
3068,613800,5246,40,-7.254735469818115
3069,614000,5248,25,-10.621197477976482
3070,614200,5249,176,-10.53803284962972
3071,614400,5251,166,-14.191752910614014
3072,614600,5252,166,-9.94294678370158
3073,614800,5253,166,-17.576178709665935
3074,615000,5254,167,-17.702145703633626
3075,615200,5255,167,-13.7275239944458
3076,615400,5256,167,-9.692811298370362
3077,615600,5260,1,-9.902815024058023
3078,615800,5262,18,-15.55491755803426
3079,616000,5263,18,-0.15613841911156973
3080,616200,5264,18,5.347871112823486
3081,616400,5266,40,-2.2318334499994914
3082,616600,5269,26,-2.3672954559326174
3083,616800,5271,19,-0.009212168057759602
3084,617000,5272,19,-12.03879909515381
3085,617200,5274,16,-20.000460052490233
3086,617400,5276,106,-20.05345458984375
3087,617600,5279,50,-22.701168251037597
3088,617800,5281,74,-20.442232004801433
3089,618000,5282,200,-14.151898415883382
3090,618200,5283,200,-2.554518222808838
3091,618400,5284,200,8.239345073699951
3092,618600,5286,153,-3.220782669385274
3093,618800,5287,153,-10.690709686279297
3094,619000,5288,153,-8.974798425038655
3095,619200,5290,53,-9.548126538594564
3096,619400,5292,39,-6.256606038411459
3097,619600,5293,177,-10.486205355326335
3098,619800,5295,166,-14.02515131632487
3099,620000,5296,166,-13.675076166788736
3100,620200,5298,89,-9.563099829355876
3101,620400,5299,181,-11.596269098917643
3102,620600,5303,26,-15.317233339945476
3103,620800,5306,8,-16.685834312438963
3104,621000,5307,140,-11.438695462544759
3105,621200,5311,31,-21.60781332651774
3106,621400,5314,3,-18.43518498738607
3107,621600,5315,78,-18.84818630218506
3108,621800,5317,15,-16.96071573893229
3109,622000,5318,15,-18.795226669311525
3110,622200,5319,15,-22.5802100499471
3111,622400,5320,15,-18.810937436421714
3112,622600,5321,106,-16.74935385386149
3113,622800,5322,106,-16.788350550333657
3114,623000,5323,121,-27.244399325052896
3115,623200,5325,80,-20.668371709187827
3116,623400,5326,117,-12.870085748036702
3117,623600,5328,30,-15.820980962117513
3118,623800,5329,30,-15.135610421498617
3119,624000,5331,44,-15.068540000915528
3120,624200,5332,123,-16.63858807881673
3121,624400,5333,123,-15.245220152537028
3122,624600,5334,197,-11.462620576222738
3123,624800,5336,137,-12.138846302032471
3124,625000,5337,144,-19.43204034169515
3125,625200,5339,90,-17.129115358988443
3126,625400,5340,104,-18.904337247212727
3127,625600,5342,16,-16.1610050201416
3128,625800,5344,68,-14.00275109608968
3129,626000,5345,198,-8.119952917098999
3130,626200,5347,157,-17.265864117940268
3131,626400,5350,43,-12.082340780893961
3132,626600,5351,43,-21.21036694844564
3133,626800,5353,56,-13.848196760813396
3134,627000,5354,56,-12.43863385518392
3135,627200,5358,18,-20.924255498250325
3136,627400,5359,164,-16.172455279032388
3137,627600,5363,10,-21.61197655995687
3138,627800,5364,23,-22.555383745829264
3139,628000,5366,74,-22.69518216451009
3140,628200,5368,34,-22.713262875874836
3141,628400,5369,46,-23.242230288187663
3142,628600,5371,72,-19.462118911743165
3143,628800,5373,37,-19.022384643554688
3144,629000,5375,60,-19.0641326268514
3145,629200,5376,124,-11.38364283243815
3146,629400,5379,7,-19.514100901285808
3147,629600,5380,7,-12.299050108591716
3148,629800,5382,11,-16.715913009643554
3149,630000,5383,174,-10.964785067240397
3150,630200,5386,50,-12.20202023188273
3151,630400,5388,25,-11.688764254252115
3152,630600,5389,94,-12.797132428487142
3153,630800,5391,29,-14.263428560892741
3154,631000,5392,133,-11.67129732767741
3155,631200,5394,33,-13.191637897491455
3156,631400,5395,33,-12.378873380025228
3157,631600,5396,116,-12.668418471018473
3158,631800,5398,123,-11.180273723602294
3159,632000,5399,123,-1.3852410728732745
3160,632200,5401,103,-4.276768883069356
3161,632400,5403,78,-8.321046956380208
3162,632600,5404,78,-9.44856964747111
3163,632800,5405,78,-12.723835118611653
3164,633000,5406,78,-15.407301044464111
3165,633200,5408,4,-14.163598601023356
3166,633400,5409,132,-5.247426017125448
3167,633600,5411,8,-11.319319375356038
3168,633800,5412,8,-14.62078889211019
3169,634000,5413,8,-9.955958843231201
3170,634200,5414,8,-13.775209395090739
3171,634400,5415,8,-12.040169684092204
3172,634600,5417,127,-10.367279275258381
3173,634800,5419,71,-5.238180160522461
3174,635000,5420,71,-6.780132293701172
3175,635200,5421,71,-4.836781350771586
3176,635400,5423,5,-9.98658660252889
3177,635600,5424,29,-9.058479022979736
3178,635800,5425,186,-13.606209150950114
3179,636000,5426,186,-14.18116709391276
3180,636200,5428,76,-16.950023714701334
3181,636400,5431,39,-18.853658358256023
3182,636600,5432,39,-19.600845527648925
3183,636800,5433,158,-17.047486050923666
3184,637000,5435,45,-17.45060666402181
3185,637200,5437,83,-19.198034731547036
3186,637400,5438,83,-0.8953076581160228
3187,637600,5439,199,-14.84085521697998
3188,637800,5440,199,-13.811592165629069
3189,638000,5442,158,-16.443230438232423
3190,638200,5444,28,-17.847133255004884
3191,638400,5446,5,-19.618062082926432
3192,638600,5450,33,-16.33492136001587
3193,638800,5451,67,-19.594898351033528
3194,639000,5452,175,-17.75539271036784
3195,639200,5455,100,-16.59296398162842
3196,639400,5456,100,-18.90651772816976
3197,639600,5457,100,-18.00785586039225
3198,639800,5458,167,-8.401472822825115
3199,640000,5459,193,-7.080413643519083
3200,640200,5460,193,-3.2683565537134807
3201,640400,5463,32,-14.420961316426595
3202,640600,5465,95,-12.031213823954264
3203,640800,5466,157,-20.116933822631836
3204,641000,5468,144,-22.635470962524415
3205,641200,5469,144,-24.972867266337076
3206,641400,5470,189,-20.933700116475425
3207,641600,5473,14,-21.600910822550457
3208,641800,5474,14,-20.716260973612467
3209,642000,5475,62,-16.098211924235027
3210,642200,5476,156,-16.659682337443034
3211,642400,5478,4,-20.08403065999349
3212,642600,5479,4,-17.263583119710287
3213,642800,5480,87,-16.180728022257487
3214,643000,5482,55,-18.661053975423176
3215,643200,5483,55,-20.540706062316893
3216,643400,5485,43,-19.040797996520997
3217,643600,5486,43,-14.272764873504638
3218,643800,5487,43,-13.839584445953369
3219,644000,5488,43,-7.708315102259318
3220,644200,5489,143,-13.538872877756754
3221,644400,5490,143,-13.17075719833374
3222,644600,5494,44,-10.678931331634521
3223,644800,5495,44,-10.063216654459636
3224,645000,5496,44,-11.654108810424805
3225,645200,5497,61,-8.07603375116984
3226,645400,5499,1,-10.851069609324137
3227,645600,5500,90,-12.811599922180175
3228,645800,5501,90,-13.209181880950927
3229,646000,5502,106,-23.253409385681152
3230,646200,5504,14,-20.453355471293133
3231,646400,5505,129,-24.110238202412923
3232,646600,5506,138,-18.715926806132
3233,646800,5507,138,-9.191927242279053
3234,647000,5508,138,-3.3911429484685263
3235,647200,5509,138,5.743592389424642
3236,647400,5510,138,5.871945714950561
3237,647600,5511,138,0.03140882986287276
3238,647800,5513,90,-0.6513714154561361
3239,648000,5514,90,-1.8460674643516541
3240,648200,5516,6,-8.819809341430664
3241,648400,5519,2,-13.107657750447592
3242,648600,5522,32,-15.951404190063476
3243,648800,5523,32,-10.582129224141438
3244,649000,5525,118,-3.742477281888326
3245,649200,5526,118,12.985659662882487
3246,649400,5528,22,5.066262536247572
3247,649600,5529,156,-3.8975779036680858
3248,649800,5531,89,-2.1951923608779906
3249,650000,5533,11,-0.3156139612197876
3250,650200,5534,11,-7.037469863891602
3251,650400,5537,63,-8.845557594299317
3252,650600,5539,80,-16.120742797851562
3253,650800,5541,70,-16.451459439595542
3254,651000,5544,31,-21.224329948425293
3255,651200,5545,197,-20.8958335240682
3256,651400,5546,197,-11.788888359069825
3257,651600,5547,197,-9.003297042846679
3258,651800,5550,118,-9.19247382481893
3259,652000,5552,163,-5.6144261678059895
3260,652200,5553,170,-3.47654275894165
3261,652400,5556,68,-9.076684919993083
3262,652600,5558,17,-19.90787156422933
3263,652800,5561,16,-20.228474171956382
3264,653000,5564,40,-17.781044324239094
3265,653200,5565,40,-13.784770011901855
3266,653400,5566,67,-15.605933666229248
3267,653600,5567,134,-11.749806785583496
3268,653800,5571,32,-17.516237004597983
3269,654000,5572,32,-24.045338185628257
3270,654200,5573,32,-22.67471561431885
3271,654400,5575,42,-18.329081598917643
3272,654600,5577,23,-21.689817555745442
3273,654800,5578,56,-16.94322992960612
3274,655000,5579,109,-21.670345242818197
3275,655200,5580,109,-18.430716196695965
3276,655400,5581,163,-21.549070358276367
3277,655600,5582,163,-14.360867341359457
3278,655800,5584,53,-16.200328191121418
3279,656000,5586,3,-5.868469699223836
3280,656200,5587,21,-10.597168509165446
3281,656400,5589,71,-11.814606730143229
